soure id	target id	interact_mode	source	reversibility	confidence
PTA2	ppap[c]	product;	reaction_met	0	strong evidence
PTAr	actp[c]	product;	reaction_met	1	strong evidence
PTAr	coa[c]	product;	reaction_met	1	strong evidence
PTHRpp	thr-L[p]	product;	reaction_met	0	strong evidence
PTPATi	dpcoa[c]	product;	reaction_met	0	strong evidence
PTRCabcpp	ptrc[c]	product;	reaction_met	0	strong evidence
PTRCORNt7pp	orn[p]	product;	reaction_met	1	strong evidence
PTRCORNt7pp	ptrc[c]	product;	reaction_met	1	strong evidence
PTRCt2pp	ptrc[c]	product;	reaction_met	0	strong evidence
PTRCTA	4abutn[c]	product;	reaction_met	0	strong evidence
PTRCTA	glu-L[c]	product;	reaction_met	0	strong evidence
PTRCtex	ptrc[p]	product;	reaction_met	1	strong evidence
PUNP1	ade[c]	product;	reaction_met	1	strong evidence
PUNP1	r1p[c]	product;	reaction_met	1	strong evidence
PUNP2	2dr1p[c]	product;	reaction_met	1	strong evidence
PUNP2	ade[c]	product;	reaction_met	1	strong evidence
PUNP3	gua[c]	product;	reaction_met	1	strong evidence
PUNP3	r1p[c]	product;	reaction_met	1	strong evidence
PUNP4	2dr1p[c]	product;	reaction_met	1	strong evidence
PUNP4	gua[c]	product;	reaction_met	1	strong evidence
PUNP5	hxan[c]	product;	reaction_met	1	strong evidence
PUNP5	r1p[c]	product;	reaction_met	1	strong evidence
PUNP6	2dr1p[c]	product;	reaction_met	1	strong evidence
PUNP6	hxan[c]	product;	reaction_met	1	strong evidence
PUNP7	r1p[c]	product;	reaction_met	1	strong evidence
PUNP7	xan[c]	product;	reaction_met	1	strong evidence
PYAM5PO	pydx5p[c]	product;	reaction_met	0	strong evidence
PYDAMK	pyam5p[c]	product;	reaction_met	0	strong evidence
PYDAMtex	pydam[p]	product;	reaction_met	1	strong evidence
PYDAMtpp	pydam[c]	product;	reaction_met	0	strong evidence
PYDXK	pydx5p[c]	product;	reaction_met	0	strong evidence
PYDXNK	pdx5p[c]	product;	reaction_met	0	strong evidence
PYDXNtex	pydxn[p]	product;	reaction_met	1	strong evidence
PYDXNtpp	pydxn[c]	product;	reaction_met	0	strong evidence
PYDXPP	pydx[c]	product;	reaction_met	0	strong evidence
PYDXtex	pydx[p]	product;	reaction_met	1	strong evidence
PYDXtpp	pydx[c]	product;	reaction_met	0	strong evidence
PYK	pyr[c]	product;	reaction_met	0	strong evidence
PYNP2r	r1p[c]	product;	reaction_met	1	strong evidence
PYNP2r	ura[c]	product;	reaction_met	1	strong evidence
PYROX	uracp[c]	product;	reaction_met	0	strong evidence
PYRt2rpp	pyr[c]	product;	reaction_met	1	strong evidence
PYRtex	pyr[p]	product;	reaction_met	1	strong evidence
QMO2	q8[c]	product;	reaction_met	0	strong evidence
QMO3	mqn8[c]	product;	reaction_met	0	strong evidence
QUIN2tex	quin[p]	product;	reaction_met	1	strong evidence
QUIN2tpp	quin[c]	product;	reaction_met	1	strong evidence
QUINDH	3dhq[c]	product;	reaction_met	1	strong evidence
QULNS	quln[c]	product;	reaction_met	0	strong evidence
R15BPK	prpp[c]	product;	reaction_met	0	strong evidence
R1PK	r15bp[c]	product;	reaction_met	0	strong evidence
R5PP	rib-D[c]	product;	reaction_met	0	strong evidence
R5PPpp	rib-D[p]	product;	reaction_met	0	strong evidence
R5Ptex	r5p[p]	product;	reaction_met	1	strong evidence
RBFK	fmn[c]	product;	reaction_met	0	strong evidence
RBFSa	dmlz[c]	product;	reaction_met	0	strong evidence
RBFSb	4r5au[c]	product;	reaction_met	0	strong evidence
RBFSb	ribflv[c]	product;	reaction_met	0	strong evidence
RBK	r5p[c]	product;	reaction_met	0	strong evidence
RBK_L1	ru5p-L[c]	product;	reaction_met	0	strong evidence
RBP4E	xu5p-D[c]	product;	reaction_met	1	strong evidence
REPHACCOAI	2oxpaccoa[c]	product;	reaction_met	1	strong evidence
RFAMPtex	rfamp[p]	product;	reaction_met	1	strong evidence
RFAMPtpp	rfamp[e]	product;	reaction_met	0	strong evidence
RHAT1	icolipa[c]	product;	reaction_met	0	strong evidence
RHCCE	dhptd[c]	product;	reaction_met	0	strong evidence
RHCCE	hcys-L[c]	product;	reaction_met	0	strong evidence
RIBabcpp	rib-D[c]	product;	reaction_met	0	strong evidence
RIBtex	rib-D[p]	product;	reaction_met	1	strong evidence
RMI	rml[c]	product;	reaction_met	1	strong evidence
RMK	rml1p[c]	product;	reaction_met	0	strong evidence
RMNtex	rmn[p]	product;	reaction_met	1	strong evidence
RMNtpp	rmn[c]	product;	reaction_met	0	strong evidence
RMPA	dhap[c]	product;	reaction_met	1	strong evidence
RMPA	lald-L[c]	product;	reaction_met	1	strong evidence
RNDR1	trdox[c]	product;	reaction_met	0	strong evidence
RNDR1b	grxox[c]	product;	reaction_met	0	strong evidence
RNDR2	trdox[c]	product;	reaction_met	0	strong evidence
RNDR2b	grxox[c]	product;	reaction_met	0	strong evidence
RNDR3	trdox[c]	product;	reaction_met	0	strong evidence
RNDR3b	grxox[c]	product;	reaction_met	0	strong evidence
RNDR4	trdox[c]	product;	reaction_met	0	strong evidence
RNDR4b	grxox[c]	product;	reaction_met	0	strong evidence
RPE	xu5p-D[c]	product;	reaction_met	1	strong evidence
RPI	ru5p-D[c]	product;	reaction_met	1	strong evidence
RZ5PP	rdmbzi[c]	product;	reaction_met	0	strong evidence
S2FE2SR	sufbcd-2fe2s[c]	product;	reaction_met	0	strong evidence
S2FE2SR	sufse[c]	product;	reaction_met	0	strong evidence
S2FE2SS	fad[c]	product;	reaction_met	0	strong evidence
S2FE2SS	sufbcd-2fe2s[c]	product;	reaction_met	0	strong evidence
S2FE2SS2	fad[c]	product;	reaction_met	0	strong evidence
S2FE2SS2	sufbcd-2fe2s2[c]	product;	reaction_met	0	strong evidence
S2FE2ST	2fe2s[c]	product;	reaction_met	0	strong evidence
S2FE2ST	sufbcd[c]	product;	reaction_met	0	strong evidence
S4FE4SR	fad[c]	product;	reaction_met	0	strong evidence
S4FE4SR	sufbcd-4fe4s[c]	product;	reaction_met	0	strong evidence
S4FE4ST	4fe4s[c]	product;	reaction_met	0	strong evidence
S4FE4ST	sufbcd[c]	product;	reaction_met	0	strong evidence
S7PI	gmhep7p[c]	product;	reaction_met	0	strong evidence
SADH	sucorn[c]	product;	reaction_met	0	strong evidence
SADT2	aps[c]	product;	reaction_met	0	strong evidence
SARCOX	fald[c]	product;	reaction_met	0	strong evidence
SARCOX	gly[c]	product;	reaction_met	0	strong evidence
SBTPD	f6p[c]	product;	reaction_met	1	strong evidence
SBTptspp	pyr[c]	product;	reaction_met	0	strong evidence
SBTptspp	sbt6p[c]	product;	reaction_met	0	strong evidence
SBTtex	sbt-D[p]	product;	reaction_met	1	strong evidence
SCYSDS	ala-L[c]	product;	reaction_met	0	strong evidence
SCYSDS	sufsesh[c]	product;	reaction_met	0	strong evidence
SDPDS	26dap-LL[c]	product;	reaction_met	0	strong evidence
SDPDS	succ[c]	product;	reaction_met	0	strong evidence
SDPTA	glu-L[c]	product;	reaction_met	1	strong evidence
SDPTA	sl2a6o[c]	product;	reaction_met	1	strong evidence
SELCYSS	sectrna[c]	product;	reaction_met	0	strong evidence
SELGTHR	dgslnt[c]	product;	reaction_met	0	strong evidence
SELGTHR	gthox[c]	product;	reaction_met	0	strong evidence
SELGTHR2	gslnt[c]	product;	reaction_met	0	strong evidence
SELGTHR2	gthrd[c]	product;	reaction_met	0	strong evidence
SELGTHR3	gthrd[c]	product;	reaction_met	0	strong evidence
SELGTHR3	seln[c]	product;	reaction_met	0	strong evidence
SELNPS	selnp[c]	product;	reaction_met	0	strong evidence
SELR	mqn8[c]	product;	reaction_met	0	strong evidence
SELR	slnt[c]	product;	reaction_met	0	strong evidence
SELtex	sel[p]	product;	reaction_met	1	strong evidence
SELtpp	sel[c]	product;	reaction_met	0	strong evidence
SEPHCHCS	2sephchc[c]	product;	reaction_met	0	strong evidence
SERASr	seramp[c]	product;	reaction_met	1	strong evidence
SERAT	acser[c]	product;	reaction_met	1	strong evidence
SERAT	coa[c]	product;	reaction_met	1	strong evidence
SERD_D	pyr[c]	product;	reaction_met	0	strong evidence
SERD_L	pyr[c]	product;	reaction_met	0	strong evidence
SERt2rpp	ser-L[c]	product;	reaction_met	1	strong evidence
SERt4pp	na1[c]	product;	reaction_met	0	strong evidence
SERt4pp	ser-L[c]	product;	reaction_met	0	strong evidence
SERtex	ser-L[p]	product;	reaction_met	1	strong evidence
SERTRS	sertrna[c]	product;	reaction_met	0	strong evidence
SERTRS2	sertrna[sec][c]	product;	reaction_met	0	strong evidence
SFGTHi	for[c]	product;	reaction_met	0	strong evidence
SFGTHi	gthrd[c]	product;	reaction_met	0	strong evidence
SGDS	glu-L[c]	product;	reaction_met	0	strong evidence
SGDS	succ[c]	product;	reaction_met	0	strong evidence
SGSAD	sucglu[c]	product;	reaction_met	0	strong evidence
SHCHCS3	2shchc[c]	product;	reaction_met	0	strong evidence
SHCHCS3	pyr[c]	product;	reaction_met	0	strong evidence
SHCHD2	scl[c]	product;	reaction_met	0	strong evidence
SHCHF	sheme[c]	product;	reaction_met	0	strong evidence
SHK3Dr	skm[c]	product;	reaction_met	1	strong evidence
SHKK	skm5p[c]	product;	reaction_met	0	strong evidence
SHSL1	cyst-L[c]	product;	reaction_met	0	strong evidence
SHSL1	succ[c]	product;	reaction_met	0	strong evidence
SKMt2pp	skm[c]	product;	reaction_met	0	strong evidence
SKMtex	skm[p]	product;	reaction_met	1	strong evidence
SLNTtex	slnt[p]	product;	reaction_met	1	strong evidence
SLNTtpp	slnt[c]	product;	reaction_met	0	strong evidence
SO2tex	so2[p]	product;	reaction_met	1	strong evidence
SO2tpp	so2[c]	product;	reaction_met	1	strong evidence
SO3tex	so3[p]	product;	reaction_met	1	strong evidence
SO4t2pp	so4[c]	product;	reaction_met	0	strong evidence
SO4tex	so4[p]	product;	reaction_met	1	strong evidence
SOTA	glu-L[c]	product;	reaction_met	0	strong evidence
SOTA	sucgsa[c]	product;	reaction_met	0	strong evidence
SPMDabcpp	spmd[c]	product;	reaction_met	0	strong evidence
SPMDAT1	coa[c]	product;	reaction_met	0	strong evidence
SPMDAT1	N1aspmd[c]	product;	reaction_met	0	strong evidence
SPMDAT2	coa[c]	product;	reaction_met	0	strong evidence
SPMDAT2	n8aspmd[c]	product;	reaction_met	0	strong evidence
SPMDt3pp	spmd[p]	product;	reaction_met	0	strong evidence
SPMDtex	spmd[p]	product;	reaction_met	1	strong evidence
SPMS	5mta[c]	product;	reaction_met	0	strong evidence
SPMS	spmd[c]	product;	reaction_met	0	strong evidence
SSALx	succ[c]	product;	reaction_met	0	strong evidence
SSALy	succ[c]	product;	reaction_met	0	strong evidence
SUCASPtpp	asp-L[c]	product;	reaction_met	1	strong evidence
SUCASPtpp	succ[p]	product;	reaction_met	1	strong evidence
SUCBZL	sbzcoa[c]	product;	reaction_met	0	strong evidence
SUCBZS	sucbz[c]	product;	reaction_met	0	strong evidence
SUCCt2_2pp	succ[c]	product;	reaction_met	0	strong evidence
SUCCt2_3pp	succ[c]	product;	reaction_met	0	strong evidence
SUCCt3pp	succ[p]	product;	reaction_met	0	strong evidence
SUCCtex	succ[p]	product;	reaction_met	1	strong evidence
SUCDi	fum[c]	product;	reaction_met	0	strong evidence
SUCDi	q8h2[c]	product;	reaction_met	0	strong evidence
SUCFUMtpp	fum[c]	product;	reaction_met	1	strong evidence
SUCFUMtpp	succ[p]	product;	reaction_met	1	strong evidence
SUCMALtpp	mal-L[c]	product;	reaction_met	1	strong evidence
SUCMALtpp	succ[p]	product;	reaction_met	1	strong evidence
SUCOAS	succoa[c]	product;	reaction_met	1	strong evidence
SUCptspp	pyr[c]	product;	reaction_met	0	strong evidence
SUCptspp	suc6p[c]	product;	reaction_met	0	strong evidence
SUCRtex	sucr[p]	product;	reaction_met	1	strong evidence
SUCTARTtpp	succ[p]	product;	reaction_met	1	strong evidence
SUCTARTtpp	tartr-D[c]	product;	reaction_met	1	strong evidence
SULabcpp	so4[c]	product;	reaction_met	0	strong evidence
SULFACabcpp	sulfac[c]	product;	reaction_met	0	strong evidence
SULFACtex	sulfac[p]	product;	reaction_met	1	strong evidence
SULRi	h2s[c]	product;	reaction_met	0	strong evidence
T2DECAI	cdec3eACP[c]	product;	reaction_met	1	strong evidence
TAGURr	tagur[c]	product;	reaction_met	1	strong evidence
TALA	e4p[c]	product;	reaction_met	1	strong evidence
TALA	f6p[c]	product;	reaction_met	1	strong evidence
TARTD	oaa[c]	product;	reaction_met	0	strong evidence
TARTRDtex	tartr-D[p]	product;	reaction_met	1	strong evidence
TARTRt7pp	succ[p]	product;	reaction_met	1	strong evidence
TARTRt7pp	tartr-L[c]	product;	reaction_met	1	strong evidence
TARTRtex	tartr-L[p]	product;	reaction_met	1	strong evidence
TARTt2_3pp	tartr-D[c]	product;	reaction_met	0	strong evidence
TAUDO	aacald[c]	product;	reaction_met	0	strong evidence
TAUDO	so3[c]	product;	reaction_met	0	strong evidence
TAUDO	succ[c]	product;	reaction_met	0	strong evidence
TAURabcpp	taur[c]	product;	reaction_met	0	strong evidence
TAURtex	taur[p]	product;	reaction_met	1	strong evidence
TCYNTtex	tcynt[p]	product;	reaction_met	1	strong evidence
TDP	thmmp[c]	product;	reaction_met	0	strong evidence
TDPADGAT	coa[c]	product;	reaction_met	0	strong evidence
TDPADGAT	dtdp4aaddg[c]	product;	reaction_met	0	strong evidence
TDPAGTA	akg[c]	product;	reaction_met	0	strong evidence
TDPAGTA	dtdp4addg[c]	product;	reaction_met	0	strong evidence
TDPDRE	dtdp4d6dm[c]	product;	reaction_met	0	strong evidence
TDPDRR	dtdprmn[c]	product;	reaction_met	0	strong evidence
TDPGDH	dtdp4d6dg[c]	product;	reaction_met	0	strong evidence
TDSK	lipidA[c]	product;	reaction_met	0	strong evidence
TDSR1	dsbcrd[p]	product;	reaction_met	0	strong evidence
TDSR1	dsbdox[c]	product;	reaction_met	0	strong evidence
TDSR2	dsbdox[c]	product;	reaction_met	0	strong evidence
TDSR2	dsbgrd[p]	product;	reaction_met	0	strong evidence
TGBPA	dhap[c]	product;	reaction_met	1	strong evidence
TGBPA	g3p[c]	product;	reaction_met	1	strong evidence
ThDPAT	athtp[c]	product;	reaction_met	0	strong evidence
THDPS	coa[c]	product;	reaction_met	0	strong evidence
THDPS	sl2a6o[c]	product;	reaction_met	0	strong evidence
THFAT	5fthf[c]	product;	reaction_met	0	strong evidence
THIORDXi	trdox[c]	product;	reaction_met	0	strong evidence
THMabcpp	thm[c]	product;	reaction_met	0	strong evidence
THMDt2pp	thymd[c]	product;	reaction_met	0	strong evidence
THMDt2rpp	thymd[c]	product;	reaction_met	1	strong evidence
THMDtex	thymd[p]	product;	reaction_met	1	strong evidence
THMtex	thm[p]	product;	reaction_met	1	strong evidence
THRA2i	acald[c]	product;	reaction_met	0	strong evidence
THRA2i	gly[c]	product;	reaction_met	0	strong evidence
THRabcpp	thr-L[c]	product;	reaction_met	0	strong evidence
THRAi	acald[c]	product;	reaction_met	0	strong evidence
THRAi	gly[c]	product;	reaction_met	0	strong evidence
THRD	2aobut[c]	product;	reaction_met	0	strong evidence
THRD_L	2obut[c]	product;	reaction_met	0	strong evidence
THRPtex	thrp[p]	product;	reaction_met	1	strong evidence
THRS	thr-L[c]	product;	reaction_met	0	strong evidence
THRt2pp	thr-L[p]	product;	reaction_met	0	strong evidence
THRt2rpp	thr-L[c]	product;	reaction_met	1	strong evidence
THRt4pp	na1[c]	product;	reaction_met	0	strong evidence
THRt4pp	thr-L[c]	product;	reaction_met	0	strong evidence
THRtex	thr-L[p]	product;	reaction_met	1	strong evidence
THRTRS	thrtrna[c]	product;	reaction_met	0	strong evidence
THYMt3pp	thym[p]	product;	reaction_met	0	strong evidence
THYMtex	thym[p]	product;	reaction_met	1	strong evidence
THZPSN3	4mpetz[c]	product;	reaction_met	0	strong evidence
THZPSN3	iscs[c]	product;	reaction_met	0	strong evidence
TKT1	g3p[c]	product;	reaction_met	1	strong evidence
TKT1	s7p[c]	product;	reaction_met	1	strong evidence
TKT2	f6p[c]	product;	reaction_met	1	strong evidence
TKT2	g3p[c]	product;	reaction_met	1	strong evidence
TMAOR1	mqn8[c]	product;	reaction_met	0	strong evidence
TMAOR1	tma[c]	product;	reaction_met	0	strong evidence
TMAOR1pp	mqn8[c]	product;	reaction_met	0	strong evidence
TMAOR1pp	tma[p]	product;	reaction_met	0	strong evidence
TMAOR2	2dmmq8[c]	product;	reaction_met	0	strong evidence
TMAOR2	tma[c]	product;	reaction_met	0	strong evidence
TMAOR2pp	2dmmq8[c]	product;	reaction_met	0	strong evidence
TMAOR2pp	tma[p]	product;	reaction_met	0	strong evidence
TMAOtex	tmao[p]	product;	reaction_met	1	strong evidence
TMAtex	tma[p]	product;	reaction_met	1	strong evidence
TMDPP	2dr1p[c]	product;	reaction_met	1	strong evidence
TMDPP	thym[c]	product;	reaction_met	1	strong evidence
TMDS	dhf[c]	product;	reaction_met	0	strong evidence
TMK	thmmp[c]	product;	reaction_met	0	strong evidence
TMPK	thmpp[c]	product;	reaction_met	0	strong evidence
TMPPP	thmmp[c]	product;	reaction_met	0	strong evidence
TPI	g3p[c]	product;	reaction_met	1	strong evidence
TPRDCOAS	2tpr3dpcoa[c]	product;	reaction_met	0	strong evidence
TPRDCOAS	ade[c]	product;	reaction_met	0	strong evidence
TRDR	trdrd[c]	product;	reaction_met	0	strong evidence
TRE6PH	g6p[c]	product;	reaction_met	0	strong evidence
TRE6PH	glc-D[c]	product;	reaction_met	0	strong evidence
TRE6PP	tre[c]	product;	reaction_met	0	strong evidence
TRE6PS	tre6p[c]	product;	reaction_met	0	strong evidence
TREptspp	pyr[c]	product;	reaction_met	0	strong evidence
TREptspp	tre6p[c]	product;	reaction_met	0	strong evidence
TREtex	tre[p]	product;	reaction_met	1	strong evidence
TRPAS2	indole[c]	product;	reaction_met	1	strong evidence
TRPAS2	pyr[c]	product;	reaction_met	1	strong evidence
TRPS1	g3p[c]	product;	reaction_met	0	strong evidence
TRPS1	trp-L[c]	product;	reaction_met	0	strong evidence
TRPS2	trp-L[c]	product;	reaction_met	0	strong evidence
TRPS3	g3p[c]	product;	reaction_met	0	strong evidence
TRPS3	indole[c]	product;	reaction_met	0	strong evidence
TRPt2rpp	trp-L[c]	product;	reaction_met	1	strong evidence
TRPtex	trp-L[p]	product;	reaction_met	1	strong evidence
TRPTRS	trptrna[c]	product;	reaction_met	0	strong evidence
TRSARr	glyc-R[c]	product;	reaction_met	1	strong evidence
TSULabcpp	tsul[c]	product;	reaction_met	0	strong evidence
TSULtex	tsul[p]	product;	reaction_met	1	strong evidence
TTDCAtexi	ttdca[p]	product;	reaction_met	0	strong evidence
TTDCEAtexi	ttdcea[p]	product;	reaction_met	0	strong evidence
TTRCYCtex	ttrcyc[p]	product;	reaction_met	1	strong evidence
TTRCYCtpp	ttrcyc[e]	product;	reaction_met	0	strong evidence
TUNGSabcpp	tungs[c]	product;	reaction_met	0	strong evidence
TUNGStex	tungs[p]	product;	reaction_met	1	strong evidence
TYMtex	tym[p]	product;	reaction_met	1	strong evidence
TYRL	4crsol[c]	product;	reaction_met	0	strong evidence
TYRL	dad-5[c]	product;	reaction_met	0	strong evidence
TYRL	dhgly[c]	product;	reaction_met	0	strong evidence
TYRL	met-L[c]	product;	reaction_met	0	strong evidence
TYROXDApp	4hoxpacd[p]	product;	reaction_met	0	strong evidence
TYRPpp	tyr-L[p]	product;	reaction_met	0	strong evidence
TYRPtex	tyrp[p]	product;	reaction_met	1	strong evidence
TYRt2rpp	tyr-L[c]	product;	reaction_met	1	strong evidence
TYRTA	34hpp[c]	product;	reaction_met	1	strong evidence
TYRTA	glu-L[c]	product;	reaction_met	1	strong evidence
TYRtex	tyr-L[p]	product;	reaction_met	1	strong evidence
TYRTRS	tyrtrna[c]	product;	reaction_met	0	strong evidence
U23GAAT	ACP[c]	product;	reaction_met	0	strong evidence
U23GAAT	u23ga[c]	product;	reaction_met	0	strong evidence
UAAGDS	ugmd[c]	product;	reaction_met	0	strong evidence
UACGALPpp	acgal1p[p]	product;	reaction_met	0	strong evidence
UACGAMPpp	acgam1p[p]	product;	reaction_met	0	strong evidence
UACGAMtex	uacgam[p]	product;	reaction_met	1	strong evidence
UACMAMO	uacmamu[c]	product;	reaction_met	0	strong evidence
UAG2E	uacmam[c]	product;	reaction_met	1	strong evidence
UAGAAT	ACP[c]	product;	reaction_met	1	strong evidence
UAGAAT	u3aga[c]	product;	reaction_met	1	strong evidence
UAGCVT	uaccg[c]	product;	reaction_met	0	strong evidence
UAGDP	uacgam[c]	product;	reaction_met	0	strong evidence
UAGPT3	uaagmda[c]	product;	reaction_met	0	strong evidence
UAMAGS	uamag[c]	product;	reaction_met	0	strong evidence
UAMAS	uama[c]	product;	reaction_met	0	strong evidence
UAPGR	uamr[c]	product;	reaction_met	0	strong evidence
UDCPDP	udcpp[c]	product;	reaction_met	0	strong evidence
UDCPDPpp	udcpp[p]	product;	reaction_met	0	strong evidence
UDCPDPS	udcpdp[c]	product;	reaction_met	0	strong evidence
UDCPPtppi	udcpp[c]	product;	reaction_met	0	strong evidence
UDPACGALtex	udpacgal[p]	product;	reaction_met	1	strong evidence
UDPG4E	udpgal[c]	product;	reaction_met	1	strong evidence
UDPGALM	udpgalfur[c]	product;	reaction_met	0	strong evidence
UDPGALPpp	gal1p[p]	product;	reaction_met	0	strong evidence
UDPGALtex	udpgal[p]	product;	reaction_met	1	strong evidence
UDPGD	udpglcur[c]	product;	reaction_met	0	strong evidence
UDPGDC	udpLa4o[c]	product;	reaction_met	0	strong evidence
UDPGLCURtex	udpglcur[p]	product;	reaction_met	1	strong evidence
UDPGPpp	g1p[p]	product;	reaction_met	0	strong evidence
UDPGtex	udpg[p]	product;	reaction_met	1	strong evidence
UDPKAAT	akg[c]	product;	reaction_met	1	strong evidence
UDPKAAT	udpLa4n[c]	product;	reaction_met	1	strong evidence
UGLCURPpp	glcur1p[p]	product;	reaction_met	0	strong evidence
UGLT	g1p[c]	product;	reaction_met	1	strong evidence
UGLT	udpgal[c]	product;	reaction_met	1	strong evidence
UGLYCH	glx[c]	product;	reaction_met	0	strong evidence
UGMDDS	ugmda[c]	product;	reaction_met	0	strong evidence
UHGADA	ac[c]	product;	reaction_met	0	strong evidence
